row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,country,postal_code,market,region,product_id,category,sub-category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority
34922,ca2014113530,2014-05-20,22052014,second class,bc11125,becky castell,home office,san francisco,california,united states,94109.0,us,west,offar10001315,office supplies,art,newell 310,3.52,2,0.0,1.0208,0.19,medium
36067,us2013114888,2013-09-20,25092013,second class,cc12430,chuck clark,home office,san francisco,california,united states,94109.0,us,west,offsu10001212,office supplies,supplies,kleencut forged office shears by acme united corporation,6.24,3,0.0,1.872,0.19,medium
36327,ca2014139304,2014-01-30,03022014,standard class,vg21790,vivek gonzalez,consumer,san francisco,california,united states,94109.0,us,west,offsu10001664,office supplies,supplies,acme office executive series stainless steel trimmers,8.57,1,0.0,2.2282,0.19,high
38048,ca2013154767,2013-06-29,01072013,second class,bp11155,becky pak,consumer,paterson,new jersey,united states,7501.0,us,east,offap10000595,office supplies,appliances,disposable triplefilter dust bags,8.74,2,0.0,2.2724,0.19,high
39074,ca2011166961,2011-12-27,31122011,standard class,cd12790,cynthia delaney,home office,moreno valley,california,united states,92553.0,us,west,offst10004507,office supplies,storage,advantus rolling storage box,51.45,3,0.0,13.8915,0.19,medium
40348,ca2011141838,2011-03-26,31032011,second class,dk12835,damala kotsonis,corporate,san francisco,california,united states,94122.0,us,west,offar10004272,office supplies,art,newell 308,3.36,2,0.0,0.84,0.19,high
31743,ca2014154214,2014-03-21,26032014,second class,tb21595,troy blackwell,consumer,columbus,indiana,united states,47201.0,us,central,furfu10000206,furniture,furnishings,ge general purpose extra long life showcase  floodlight incandescent bulbs,2.91,1,0.0,1.3677,0.18,medium
32303,ca2012105312,2012-11-06,09112012,first class,mt17815,meg tillman,consumer,scottsdale,arizona,united states,85254.0,us,west,offen10002600,office supplies,envelopes,redistrip 10 envelopes 4 18 x 9 12,7.08,3,0.2,2.478,0.18,medium
32548,ca2014115602,2014-12-19,25122014,standard class,dj13630,doug jacobs,consumer,new york city,new york,united states,10009.0,us,east,offar10000462,office supplies,art,sanford pocket accent highlighters,3.2,2,0.0,1.376,0.18,medium
33098,ca2013149461,2013-11-14,20112013,standard class,as10135,adrian shami,home office,auburn,washington,united states,98002.0,us,west,furfu10004270,furniture,furnishings,eldon image series desk accessories burgundy,4.18,1,0.0,1.5048,0.18,medium
33762,ca2014148691,2014-12-04,10122014,standard class,cs12460,chuck sachs,consumer,new york city,new york,united states,10009.0,us,east,offla10001317,office supplies,labels,avery 520,3.15,1,0.0,1.512,0.18,medium
35066,ca2011153913,2011-12-16,20122011,second class,kb16585,ken black,corporate,hialeah,florida,united states,33012.0,us,south,offfa10000490,office supplies,fasteners,oic binder clips mini 14 capacity black,1.984,2,0.2,0.6696,0.18,medium
35078,ca2012135314,2012-07-09,14072012,second class,mc17575,matt collins,consumer,philadelphia,pennsylvania,united states,19120.0,us,east,tecph10003072,technology,phones,panasonic kxtg9541b dect 60 digital 2line expandable cordless phone with digital answering system,269.982,3,0.4,40.4973,0.18,medium
35181,ca2011152849,2011-07-05,12072011,standard class,dw13195,david wiener,corporate,knoxville,tennessee,united states,37918.0,us,south,offar10002833,office supplies,art,newell 322,4.368,3,0.2,0.3822,0.18,medium
35582,ca2012105690,2012-11-21,26112012,second class,ca11965,carol adams,corporate,port arthur,texas,united states,77642.0,us,central,offla10000240,office supplies,labels,selfadhesive address labels for typewriters by universal,11.696,2,0.2,3.9474,0.18,medium
36032,ca2012155054,2012-06-13,19062012,standard class,ps19045,penelope sewall,home office,lewiston,maine,united states,4240.0,us,east,offbi10004970,office supplies,binders,accohide 3ring binder blue 1,8.26,2,0.0,3.8822,0.18,medium
37673,ca2013163216,2013-10-08,11102013,first class,aw10930,arthur wiediger,home office,philadelphia,pennsylvania,united states,19143.0,us,east,offla10000134,office supplies,labels,avery 511,4.928,2,0.2,1.7248,0.18,high
37842,us2014154872,2014-05-15,19052014,standard class,dp13000,darren powers,consumer,cleveland,ohio,united states,44105.0,us,east,offla10000973,office supplies,labels,avery 502,5.04,2,0.2,1.764,0.18,high
38380,ca2014118724,2014-07-22,26072014,second class,ar10825,anthony rawles,corporate,concord,california,united states,94521.0,us,west,offar10003469,office supplies,art,nontoxic chalk,3.52,2,0.0,1.6896,0.18,high
38405,ca2013109666,2013-04-20,27042013,standard class,km16720,kunst miller,consumer,new york city,new york,united states,10035.0,us,east,offar10004582,office supplies,art,bic brite liner grip highlighters,3.28,2,0.0,1.476,0.18,medium
39017,ca2012108588,2012-01-05,10012012,standard class,bg11695,brooke gillingham,corporate,new york city,new york,united states,10009.0,us,east,offen10000461,office supplies,envelopes,10 4 18 x 9 12 recycled envelopes,17.48,2,0.0,8.2156,0.18,medium
39611,ca2011161508,2011-07-12,16072011,standard class,pv18985,paul van hugh,home office,league city,texas,united states,77573.0,us,central,offfa10001561,office supplies,fasteners,stockwell push pins,3.488,2,0.2,0.5668,0.18,medium
40460,ca2012164007,2012-06-08,12062012,standard class,mg17695,maureen gnade,consumer,chicago,illinois,united states,60610.0,us,central,tecac10003433,technology,accessories,maxell 47gb dvdr 5pack,2.376,3,0.2,0.7425,0.18,medium
40545,ca2013127761,2013-11-11,15112013,standard class,sw20275,scott williamson,consumer,new york city,new york,united states,10009.0,us,east,offbi10002557,office supplies,binders,presstex flexible ring binders,3.64,1,0.2,1.365,0.18,medium
41156,ca2014113278,2014-01-15,21012014,standard class,hr14770,hallie redmond,home office,richmond,indiana,united states,47374.0,us,central,offfa10003472,office supplies,fasteners,bagged rubber bands,2.52,2,0.0,0.1008,0.18,medium
41227,ca2012104948,2012-11-13,17112012,standard class,kh16510,keith herrera,consumer,san bernardino,california,united states,92404.0,us,west,offbi10001267,office supplies,binders,universal recycled hanging pressboard report binders letter size,9.872,2,0.2,3.4552,0.18,medium
31619,ca2011156601,2011-09-19,24092011,standard class,fa14230,frank atkinson,corporate,long beach,california,united states,90805.0,us,west,offfa10000624,office supplies,fasteners,oic binder clips,7.16,2,0.0,3.58,0.17,medium
32041,us2013146710,2013-08-28,02092013,standard class,ss20875,sung shariari,consumer,dallas,texas,united states,75220.0,us,central,offpa10004971,office supplies,paper,xerox 196,4.624,1,0.2,1.6762,0.17,medium
33278,ca2012119592,2012-12-14,16122012,second class,mm18280,muhammed macintyre,corporate,columbus,georgia,united states,31907.0,us,south,offbi10004187,office supplies,binders,staples,3.76,2,0.0,1.8048,0.17,high
34294,ca2011138317,2011-06-21,25062011,standard class,nw18400,natalie webber,consumer,philadelphia,pennsylvania,united states,19120.0,us,east,furfu10000550,furniture,furnishings,stacking trays by oic,3.984,1,0.2,0.6474,0.17,medium
36388,ca2014156720,2014-12-31,04012015,standard class,jm15580,jill matthias,consumer,loveland,colorado,united states,80538.0,us,west,offfa10003472,office supplies,fasteners,bagged rubber bands,3.024,3,0.2,-0.6048,0.17,medium
37382,us2013132577,2013-11-23,28112013,standard class,je15475,jeremy ellison,consumer,houston,texas,united states,77095.0,us,central,offla10000262,office supplies,labels,avery 494,2.088,1,0.2,0.6786,0.17,medium
38504,ca2013143476,2013-09-12,14092013,first class,lc16930,linda cazamias,corporate,phoenix,arizona,united states,85023.0,us,west,offar10003759,office supplies,art,crayola anti dust chalk 12pack,2.912,2,0.2,0.91,0.17,medium
39531,ca2014102204,2014-05-02,07052014,standard class,cj12010,caroline jumper,consumer,jacksonville,florida,united states,32216.0,us,south,offsu10001212,office supplies,supplies,kleencut forged office shears by acme united corporation,3.328,2,0.2,0.416,0.17,medium
40608,ca2014148642,2014-03-07,13032014,standard class,dw13540,don weiss,consumer,dallas,texas,united states,75220.0,us,central,offla10000134,office supplies,labels,avery 511,4.928,2,0.2,1.7248,0.17,medium
41140,ca2011163867,2011-06-03,06062011,first class,re19450,richard eichhorn,consumer,decatur,illinois,united states,62521.0,us,central,offla10001771,office supplies,labels,avery 513,15.936,4,0.2,5.1792,0.17,high
34220,ca2011156993,2011-06-28,04072011,standard class,rw19630,rob williams,corporate,detroit,michigan,united states,48234.0,us,central,offfa10003495,office supplies,fasteners,staples,6.08,1,0.0,3.04,0.16,medium
35132,ca2011100363,2011-04-08,15042011,standard class,jm15655,jim mitchum,corporate,glendale,arizona,united states,85301.0,us,west,offfa10000611,office supplies,fasteners,binder clips by oic,2.368,2,0.2,0.8288,0.16,medium
36852,ca2014116113,2014-10-03,07102014,second class,jw15220,jane waco,corporate,montgomery,alabama,united states,36116.0,us,south,furfu10002963,furniture,furnishings,master caster door stop gray,10.16,2,0.0,3.4544,0.16,medium
37562,ca2011146731,2011-11-03,08112011,standard class,at10735,annie thurman,consumer,nashville,tennessee,united states,37211.0,us,south,offpa10000141,office supplies,paper,ampad evidence wirebond steno books 6 x 9,3.488,2,0.2,1.1772,0.16,medium
37650,us2012109015,2012-09-06,12092012,standard class,bs11590,brendan sweed,corporate,new york city,new york,united states,10011.0,us,east,offap10001962,office supplies,appliances,black  decker filter for double action dustbuster cordless vac bldv7210,8.39,1,0.0,2.0975,0.16,medium
39876,ca2013111605,2013-12-28,03012014,standard class,jw15955,joni wasserman,consumer,louisville,kentucky,united states,40214.0,us,south,offla10002368,office supplies,labels,avery 479,2.61,1,0.0,1.2006,0.16,medium
40626,ca2012164497,2012-11-28,30112012,first class,aj10945,ashley jarboe,consumer,san francisco,california,united states,94110.0,us,west,offap10004655,office supplies,appliances,holmes visible mist ultrasonic humidifier with 23gallon output per day replacement filter,45.28,4,0.0,15.3952,0.16,medium
40652,ca2012110324,2012-12-01,05122012,standard class,ma17560,matt abelman,home office,jackson,michigan,united states,49201.0,us,central,offar10000823,office supplies,art,newell 307,3.64,2,0.0,1.0192,0.16,high
33844,us2012128090,2012-08-16,22082012,standard class,jm15865,john murray,consumer,phoenix,arizona,united states,85023.0,us,west,offar10002255,office supplies,art,newell 346,2.304,1,0.2,0.2592,0.15,medium
34892,ca2014148012,2014-12-10,16122014,standard class,km16225,kalyca meade,corporate,philadelphia,pennsylvania,united states,19143.0,us,east,offar10004757,office supplies,art,crayola colored pencils,2.624,1,0.2,0.4264,0.15,medium
36449,us2011121566,2011-06-30,06072011,standard class,cs11860,cari schnelling,consumer,new york city,new york,united states,10011.0,us,east,offbi10004528,office supplies,binders,cardinal poly pocket divider pockets for ring binders,2.688,1,0.2,0.84,0.15,medium
36621,ca2012119508,2012-12-04,09122012,standard class,tz21580,tracy zic,consumer,lakewood,california,united states,90712.0,us,west,offar10003723,office supplies,art,avery hiliter fluorescent desk style markers,16.9,5,0.0,6.253,0.15,medium
36652,ca2011113768,2011-05-13,19052011,standard class,ah10030,aaron hawkins,corporate,los angeles,california,united states,90004.0,us,west,offpa10003063,office supplies,paper,ecotones memo sheets,8.0,2,0.0,3.84,0.15,medium
36970,ca2014127922,2014-10-28,04112014,standard class,sh19975,sally hughsby,corporate,dallas,texas,united states,75081.0,us,central,offpa10001204,office supplies,paper,xerox 1972,8.448,2,0.2,2.64,0.15,medium
38781,ca2014135111,2014-12-29,03012015,standard class,cs12400,christopher schild,home office,fargo,north dakota,united states,58103.0,us,central,offar10004707,office supplies,art,staples,2.48,1,0.0,0.868,0.15,medium
40388,ca2012162950,2012-06-28,03072012,second class,dw13585,dorothy wardle,corporate,troy,ohio,united states,45373.0,us,east,offpa10003177,office supplies,paper,xerox 1999,15.552,3,0.2,5.4432,0.15,medium
40974,ca2013144785,2013-04-19,24042013,standard class,cs12490,cindy schnelling,corporate,new york city,new york,united states,10009.0,us,east,offar10001573,office supplies,art,american pencil,6.99,3,0.0,2.0271,0.15,medium
40998,ca2013105291,2013-10-31,05112013,standard class,sp20920,susan pistek,consumer,san luis obispo,california,united states,93405.0,us,west,offfa10003059,office supplies,fasteners,assorted color push pins,3.62,2,0.0,1.1946,0.15,medium
41099,ca2012122973,2012-07-18,20072012,second class,pj19015,pauline johnson,consumer,new york city,new york,united states,10024.0,us,east,offbi10004182,office supplies,binders,economy binders,3.328,2,0.2,1.2064,0.15,high
32627,ca2014127705,2014-06-03,07062014,standard class,ab10255,alejandro ballentine,home office,lorain,ohio,united states,44052.0,us,east,tecph10000347,technology,phones,cush cases heavy duty rugged cover case for samsung galaxy s5  purple,2.97,1,0.4,-0.6435,0.14,medium
32936,ca2013157266,2013-05-27,02062013,standard class,tb21280,toby braunhardt,consumer,washington,district of columbia,united states,20016.0,us,east,offbi10004728,office supplies,binders,wilson jones turn tabs binder tool for ring binders,9.64,2,0.0,4.4344,0.14,medium
33523,ca2014130771,2014-07-30,04082014,standard class,la16780,laura armstrong,corporate,austin,texas,united states,78745.0,us,central,offfa10003059,office supplies,fasteners,assorted color push pins,2.896,2,0.2,0.4706,0.14,medium
34905,ca2011140228,2011-04-28,03052011,standard class,gb14530,george bell,corporate,newark,ohio,united states,43055.0,us,east,offla10001613,office supplies,labels,avery file folder labels,6.912,3,0.2,2.5056,0.14,medium
35597,ca2014129021,2014-08-24,27082014,second class,po18850,patrick obrill,consumer,tallahassee,florida,united states,32303.0,us,south,furfu10001852,furniture,furnishings,eldon regeneration recycled desk accessories smoke,2.784,2,0.2,0.4176,0.14,medium
36496,ca2013103982,2013-03-04,09032013,standard class,aa10315,alex avila,consumer,round rock,texas,united states,78664.0,us,central,offfa10001332,office supplies,fasteners,acco bankers clasps 5 34long,2.304,1,0.2,0.7776,0.14,medium
36501,ca2012102015,2012-09-12,18092012,standard class,tm21010,tamara manning,consumer,auburn,new york,united states,13021.0,us,east,offar10004685,office supplies,art,binney  smith crayola metallic colored pencils 8color set,9.26,2,0.0,3.0558,0.14,medium
38653,ca2013114748,2013-10-10,15102013,standard class,mz17335,maria zettner,home office,phoenix,arizona,united states,85023.0,us,west,offar10001315,office supplies,art,newell 310,1.408,1,0.2,0.1584,0.14,high
39174,ca2012148705,2012-03-12,18032012,standard class,eb14170,evan bailliet,consumer,charlotte,north carolina,united states,28205.0,us,south,offla10001641,office supplies,labels,avery 518,5.04,2,0.2,1.764,0.14,medium
41111,ca2013117583,2013-11-28,01122013,first class,cb12025,cassandra brandow,consumer,east orange,new jersey,united states,7017.0,us,east,offbi10004233,office supplies,binders,gbc prepunched binding paper plastic white 812 x 11,79.95,5,0.0,38.376,0.14,medium
